,index,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
0,14064,train_14064,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,39219,train_39219,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30441,train_30441,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31200,train_31200,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30358,train_30358,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16910,train_16910,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28128,train_28128,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2406,train_2406,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21876,train_21876,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,37903,train_37903,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,34357,train_34357,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36519,train_36519,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,34837,train_34837,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40249,train_40249,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36244,train_36244,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3499,train_3499,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3140,train_3140,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,23466,train_23466,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,593,train_593,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29954,train_29954,agriculture clear cultivation habitation primary water,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,11744,train_11744,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6481,train_6481,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29366,train_29366,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,37695,train_37695,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30368,train_30368,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36862,train_36862,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,39237,train_39237,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,19485,train_19485,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,37869,train_37869,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5367,train_5367,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25141,train_25141,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34755,train_34755,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,22840,train_22840,artisinal_mine bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
0,37186,train_37186,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1138,train_1138,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,35748,train_35748,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15241,train_15241,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7854,train_7854,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,24760,train_24760,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,13899,train_13899,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3283,train_3283,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9983,train_9983,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,691,train_691,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38099,train_38099,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,37048,train_37048,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8722,train_8722,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
0,25701,train_25701,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,15948,train_15948,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5902,train_5902,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5872,train_5872,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,29665,train_29665,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,33365,train_33365,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,23832,train_23832,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,14397,train_14397,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2102,train_2102,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29534,train_29534,bare_ground clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,30629,train_30629,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,33889,train_33889,clear primary road blooming,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,23414,train_23414,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7945,train_7945,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5297,train_5297,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13631,train_13631,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23730,train_23730,bare_ground clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,36199,train_36199,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25725,train_25725,clear cultivation habitation primary water,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,28348,train_28348,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37762,train_37762,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25889,train_25889,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27976,train_27976,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16300,train_16300,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5540,train_5540,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15069,train_15069,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,38112,train_38112,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20058,train_20058,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,26847,train_26847,agriculture clear cultivation habitation primary road water,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,6000,train_6000,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15587,train_15587,agriculture clear habitation primary,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3422,train_3422,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31066,train_31066,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2567,train_2567,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30838,train_30838,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36602,train_36602,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,24417,train_24417,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21595,train_21595,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19475,train_19475,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19434,train_19434,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33766,train_33766,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,18310,train_18310,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38490,train_38490,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,15138,train_15138,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10177,train_10177,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17460,train_17460,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14414,train_14414,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20015,train_20015,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27313,train_27313,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,16139,train_16139,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16180,train_16180,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21052,train_21052,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,28423,train_28423,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3240,train_3240,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19432,train_19432,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16413,train_16413,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,37961,train_37961,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29620,train_29620,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,train_39316,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5634,train_5634,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,38303,train_38303,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5688,train_5688,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31448,train_31448,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14299,train_14299,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21338,train_21338,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,21101,train_21101,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27446,train_27446,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36125,train_36125,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9172,train_9172,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9887,train_9887,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31954,train_31954,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,113,train_113,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38838,train_38838,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31854,train_31854,cloudy primary water,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,14699,train_14699,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4299,train_4299,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,32590,train_32590,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,22435,train_22435,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25566,train_25566,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5401,train_5401,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7256,train_7256,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,27795,train_27795,clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,26768,train_26768,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11106,train_11106,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19723,train_19723,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,31341,train_31341,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28172,train_28172,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1532,train_1532,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14987,train_14987,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17120,train_17120,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,22982,train_22982,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36261,train_36261,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4016,train_4016,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,train_18,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30063,train_30063,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34276,train_34276,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40242,train_40242,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10688,train_10688,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18980,train_18980,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16824,train_16824,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33348,train_33348,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11234,train_11234,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30498,train_30498,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7512,train_7512,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,29683,train_29683,clear primary road selective_logging,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,20806,train_20806,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,22268,train_22268,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,234,train_234,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6482,train_6482,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7597,train_7597,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5929,train_5929,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,32742,train_32742,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,22601,train_22601,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,24144,train_24144,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,25916,train_25916,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35034,train_35034,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2252,train_2252,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,18175,train_18175,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5066,train_5066,partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,6475,train_6475,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22488,train_22488,haze primary road,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,31743,train_31743,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,35223,train_35223,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35341,train_35341,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23363,train_23363,blow_down clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,15495,train_15495,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29974,train_29974,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,40309,train_40309,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2166,train_2166,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37895,train_37895,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,25475,train_25475,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,18380,train_18380,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,37231,train_37231,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,27616,train_27616,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23301,train_23301,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,37312,train_37312,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15506,train_15506,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17776,train_17776,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12694,train_12694,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19254,train_19254,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,39392,train_39392,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,16979,train_16979,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,15986,train_15986,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29013,train_29013,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34655,train_34655,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,32999,train_32999,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38931,train_38931,clear primary slash_burn water,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,30685,train_30685,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28170,train_28170,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,1679,train_1679,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2401,train_2401,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1889,train_1889,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,31180,train_31180,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5286,train_5286,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31740,train_31740,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38582,train_38582,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,12029,train_12029,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19020,train_19020,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102,train_102,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9866,train_9866,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24294,train_24294,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3995,train_3995,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6288,train_6288,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33350,train_33350,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37988,train_37988,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3390,train_3390,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31856,train_31856,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,28168,train_28168,clear cultivation habitation primary water,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,34417,train_34417,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38688,train_38688,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,749,train_749,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7632,train_7632,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17440,train_17440,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,36601,train_36601,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12050,train_12050,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,15827,train_15827,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9207,train_9207,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8208,train_8208,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23199,train_23199,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,35619,train_35619,clear cultivation primary water,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,13738,train_13738,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,12257,train_12257,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,24519,train_24519,agriculture cultivation partly_cloudy primary road,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,4543,train_4543,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,9281,train_9281,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27751,train_27751,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1227,train_1227,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4976,train_4976,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28765,train_28765,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,39293,train_39293,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10021,train_10021,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,22703,train_22703,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15558,train_15558,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6451,train_6451,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34765,train_34765,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,7784,train_7784,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5247,train_5247,clear primary blooming,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14196,train_14196,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13381,train_13381,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34479,train_34479,partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,14917,train_14917,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39471,train_39471,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97,train_97,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,29145,train_29145,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,22785,train_22785,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3308,train_3308,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4856,train_4856,partly_cloudy primary road water,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,5321,train_5321,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,12143,train_12143,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21103,train_21103,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,31951,train_31951,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5767,train_5767,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,17605,train_17605,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32250,train_32250,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11570,train_11570,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,8781,train_8781,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,818,train_818,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28188,train_28188,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17334,train_17334,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6150,train_6150,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
